interaction_id,user_id,entity_type,entity_id,interaction_type,occurred_at,dwell_seconds,position_in_list,query_text,query_language,channel,session_id,implicit_rating
uix_7cb74183,usr_8aafd512,package,pkg_19e57b5d,click,2025-07-21T01:00:00+05:30,,6,,,mobile_app,ses_743354bd0266,0.59
uix_92fb626a,usr_8aafd512,poi,poi_22445cd1,view,2025-10-22T02:45:00+05:30,20,10,,,mobile_app,ses_ac0f60ff9107,
uix_fdf0b25f,usr_8aafd512,poi,poi_6cf96802,view,2026-05-16T01:45:00+05:30,10,21,,,mobile_app,ses_6a7eb4777c8c,0.2
uix_55098f83,usr_8aafd512,poi,poi_36905b4d,view,2025-09-10T05:00:00+05:30,28,7,,,mobile_app,ses_4a149fce56c2,0.21
uix_a89b03a9,usr_8aafd512,poi,poi_43fed3a1,view,2025-11-27T14:00:00+05:30,17,7,,,web,ses_ada3846296a4,0.31
uix_2cc10ea5,usr_8aafd512,poi,poi_22445cd1,book,2025-11-07T13:15:00+05:30,,,,,web,ses_0adb9fdd5648,0.99
uix_8373040c,usr_8aafd512,poi,poi_423f2b73,view,2025-10-05T01:30:00+05:30,14,4,,,mobile_app,ses_089355be0471,0.26
uix_b476d4cd,usr_8aafd512,poi,poi_72bc15f6,view,2025-10-11T17:15:00+05:30,16,15,,,mobile_app,ses_52aa594664b8,0.39
uix_5cd02234,usr_8aafd512,poi,poi_882527c5,view,2026-06-24T15:30:00+05:30,36,12,,,web,ses_c08ada108eb8,
uix_01bcee43,usr_209a82fa,poi,poi_63594b52,view,2026-02-09T01:15:00+05:30,6,22,,,web,ses_ea542bfbfedc,0.32
uix_38c95def,usr_209a82fa,poi,poi_2415e02a,view,2025-11-02T16:30:00+05:30,34,7,,,web,ses_c99bf0517a4e,
uix_78fd0a32,usr_209a82fa,hotel,htl_040c557e,click,2026-02-04T06:00:00+05:30,,9,,,mobile_app,ses_2bbf1873597d,0.5
uix_0fdfc798,usr_209a82fa,hotel,htl_c9bc505f,dismiss,2025-08-15T02:00:00+05:30,,,,,web,ses_9a7755c18b40,
uix_b271268b,usr_b2c6fdd5,hotel,htl_f73ed585,book,2025-09-11T06:30:00+05:30,,,,,web,ses_37c1f2d1e22e,1.1
uix_2b068dad,usr_b2c6fdd5,poi,poi_abe5a41e,view,2026-08-08T12:45:00+05:30,13,11,,,mobile_app,ses_9da506d98b83,0.27
uix_93d53643,usr_b2c6fdd5,poi,poi_c0f909cd,view,2026-04-04T13:15:00+05:30,76,24,,,mobile_app,ses_38da210d8a59,0.25
uix_756feeed,usr_b2c6fdd5,poi,poi_691b9d78,click,2025-10-11T02:30:00+05:30,,21,,,web,ses_42279b605861,
uix_9525d117,usr_b2c6fdd5,package,pkg_8bacdecf,click,2025-10-17T13:15:00+05:30,,15,,,mobile_app,ses_519b9baf9243,
uix_6c75a77e,usr_b2c6fdd5,poi,poi_7858bc94,view,2025-09-13T08:30:00+05:30,13,8,,,call_centre,ses_5c6aac9e6fd0,0.34
uix_223a3595,usr_b2c6fdd5,hotel,htl_437c0b59,dismiss,2026-02-01T08:30:00+05:30,,,,,web,ses_63b666ce3779,-0.64
uix_9dd6d046,usr_b2c6fdd5,poi,poi_7858bc94,view,2026-08-07T06:15:00+05:30,34,20,,,web,ses_552afbec64e4,
uix_167002d4,usr_b2c6fdd5,poi,poi_935b4fdb,view,2025-08-16T20:15:00+05:30,10,17,,,mobile_app,ses_c8bddfc58c07,0.31
uix_a8849748,usr_b2c6fdd5,poi,poi_2de73961,dismiss,2025-08-09T20:15:00+05:30,,,,,mobile_app,ses_0587057d3a7e,-0.52
uix_28112dce,usr_b2c6fdd5,poi,poi_0f290346,view,2026-04-30T16:45:00+05:30,12,10,,,mobile_app,ses_85d8f5cf58ed,0.31
uix_e3a07afb,usr_b2c6fdd5,package,pkg_2f24169b,search,2026-02-16T19:30:00+05:30,,,honeymoon package with a private pool,en-IN,agent,ses_bf52a786f328,0.01
uix_c8c88c8c,usr_b2c6fdd5,poi,poi_6a47f431,search,2025-12-12T21:45:00+05:30,,,quiet 4 star near the beach with a pool,ta,mobile_app,ses_47967930898d,0.07
uix_41b0f587,usr_b2c6fdd5,poi,poi_2de73961,search,2026-05-27T16:30:00+05:30,,,heritage walk with a guide,ta,mobile_app,ses_a41782564b57,0.18
uix_3c891777,usr_b2c6fdd5,poi,poi_9737e8e9,like,2025-11-05T21:45:00+05:30,,,,,web,ses_c57a9b5e8b9c,0.71
uix_e8e0a843,usr_e3e5ef8a,poi,poi_3611521b,search,2026-01-05T01:00:00+05:30,,,heritage walk with a guide,hi,web,ses_21d3082df31e,0.05
uix_e1834020,usr_e3e5ef8a,poi,poi_fb5f89ab,view,2025-09-04T09:00:00+05:30,5,7,,,mobile_app,ses_c6ed21d029ce,0.35
uix_3b93ac0a,usr_e3e5ef8a,poi,poi_611ff2e6,click,2026-08-07T07:00:00+05:30,,17,,,partner,ses_17a08ea73a6a,0.41
uix_0a6cb0af,usr_e3e5ef8a,hotel,htl_be32214e,view,2026-05-25T05:30:00+05:30,10,13,,,web,ses_f167f4ff7397,0.29
uix_35575326,usr_e3e5ef8a,poi,poi_79477167,view,2025-11-26T10:15:00+05:30,42,10,,,mobile_app,ses_316aca8b24e5,
uix_b89be651,usr_e3e5ef8a,poi,poi_0893c875,search,2026-07-21T05:45:00+05:30,,,family hotel with a kids pool,en-IN,mobile_app,ses_b4fbbb30278f,0.04
uix_086f01ac,usr_87ae707a,poi,poi_bfc63913,view,2026-05-02T20:45:00+05:30,25,13,,,partner,ses_078bcf87d790,
uix_b274eb90,usr_87ae707a,poi,poi_6c6cefc3,click,2026-05-27T19:30:00+05:30,,7,,,mobile_app,ses_d865f7649a91,0.58
uix_8248c82a,usr_87ae707a,poi,poi_1f6b3fea,save,2026-07-01T13:45:00+05:30,,,,,partner,ses_15ec10adda4e,0.9
uix_13c542d1,usr_87ae707a,poi,poi_690e8c3f,click,2025-08-22T09:30:00+05:30,,14,,,mobile_app,ses_70048f0ddf49,0.52
uix_e502d146,usr_87ae707a,poi,poi_6a0f0d6b,view,2026-07-24T09:30:00+05:30,60,23,,,mobile_app,ses_726f4f5c7b4f,0.3
uix_9c3a0ea2,usr_87ae707a,poi,poi_7b4e4d8d,view,2026-08-03T15:15:00+05:30,39,1,,,web,ses_9e5d6b0726fd,0.22
uix_f879eae6,usr_87ae707a,hotel,htl_fe66f74b,view,2025-12-03T10:15:00+05:30,93,10,,,call_centre,ses_725d1edf7241,0.33
uix_dbe8d51d,usr_87ae707a,hotel,htl_c6ab89b1,book,2026-08-14T12:45:00+05:30,,,,,mobile_app,ses_d9228f827fe4,0.96
uix_49ca22e6,usr_87ae707a,poi,poi_814c5981,view,2026-02-04T16:15:00+05:30,8,22,,,web,ses_a1f39033b4ae,0.28
uix_653308a1,usr_87ae707a,poi,poi_4c87ddee,share,2025-12-25T10:15:00+05:30,,,,,mobile_app,ses_c6c8175dfcf9,0.71
uix_51dec557,usr_87ae707a,poi,poi_ea18f6ef,dismiss,2025-11-22T00:30:00+05:30,,,,,web,ses_ce8902d6f189,
uix_d52c27aa,usr_87ae707a,poi,poi_298b5ad9,view,2025-09-18T05:15:00+05:30,32,21,,,web,ses_051583619f4a,0.28
uix_7d1fb612,usr_87ae707a,poi,poi_1f6b3fea,click,2026-02-12T23:15:00+05:30,,4,,,web,ses_b16ca983c43c,0.46
uix_d8f5a6e5,usr_87ae707a,poi,poi_8c370a2f,view,2026-07-18T23:45:00+05:30,161,2,,,partner,ses_947cf16c3b73,0.33
uix_0dcc9625,usr_16017e92,hotel,htl_8f2c9fd3,like,2026-04-22T10:15:00+05:30,,,,,web,ses_3de72dae6d02,0.8
uix_d00cfa90,usr_16017e92,poi,poi_9568c284,search,2025-10-29T02:15:00+05:30,,,street food tour in the evening,hi,web,ses_c813dbacc367,0.15
uix_f501d308,usr_16017e92,poi,poi_9ffc7df5,dismiss,2026-05-09T07:00:00+05:30,,,,,partner,ses_6c7fd944369f,-0.53
uix_11e5bd7e,usr_16017e92,poi,poi_892c58e8,view,2026-07-12T14:15:00+05:30,23,4,,,web,ses_740a68effbdc,0.3
uix_7d5e19b2,usr_16017e92,package,pkg_0b154071,click,2025-07-30T23:15:00+05:30,,21,,,web,ses_bfa1baae01e2,0.43
uix_a4a08e0f,usr_16017e92,poi,poi_5bfdc682,click,2026-04-12T06:15:00+05:30,,1,,,mobile_app,ses_23359d819b68,0.46
uix_c15421c6,usr_16017e92,hotel,htl_c3b644f4,dismiss,2026-06-23T12:00:00+05:30,,,,,mobile_app,ses_ae68fcb09855,
uix_cddf5b58,usr_16017e92,poi,poi_78b732e3,view,2025-08-06T23:00:00+05:30,8,23,,,web,ses_8f93edaf41a9,0.21
uix_cdd39649,usr_d848a275,poi,poi_aaf09068,view,2026-03-22T00:30:00+05:30,47,21,,,mobile_app,ses_7360c498a475,0.39
uix_86b410cd,usr_d848a275,poi,poi_fe46427e,view,2025-08-16T08:00:00+05:30,66,23,,,mobile_app,ses_8b71189784f0,0.31
uix_f3af2930,usr_d848a275,poi,poi_3413f625,click,2025-09-20T17:15:00+05:30,,11,,,web,ses_bf7b61b73b98,0.51
uix_0e474116,usr_d848a275,hotel,htl_fe67eead,click,2025-09-13T12:15:00+05:30,,14,,,web,ses_a511d1c78972,0.42
uix_4e404b5f,usr_d848a275,poi,poi_19b1930f,view,2026-05-04T11:45:00+05:30,10,13,,,mobile_app,ses_0a6cc7da86b0,0.31
uix_aa33aba2,usr_d848a275,poi,poi_3cd58d03,view,2026-02-05T15:30:00+05:30,36,20,,,web,ses_db733f664e56,0.24
uix_7d82ef9e,usr_d848a275,poi,poi_a3563f3f,search,2026-08-05T15:45:00+05:30,,,cheap homestay close to the station,hi,mobile_app,ses_6388131f1bb5,0.06
uix_a74e35fb,usr_d848a275,poi,poi_08ddfd62,share,2026-08-04T20:15:00+05:30,,,,,mobile_app,ses_363ed1105f5b,0.77
uix_1963fbef,usr_d848a275,poi,poi_1095ead0,search,2025-11-27T03:15:00+05:30,,,wildlife day trip under 3000,hi,mobile_app,ses_a33eb82cfe0c,0.04
uix_7c2ac780,usr_d848a275,poi,poi_0f53485c,save,2025-10-10T11:00:00+05:30,,,,,mobile_app,ses_0163802636c8,0.9
uix_170cafd7,usr_d848a275,poi,poi_0fd767d1,view,2025-10-31T21:15:00+05:30,13,17,,,web,ses_c548b356f77f,0.33
uix_15c32922,usr_d848a275,hotel,htl_64e6662b,book,2025-10-23T20:30:00+05:30,,,,,mobile_app,ses_c79010304681,
uix_51b637c6,usr_d848a275,package,pkg_f394f9e1,click,2025-10-23T22:15:00+05:30,,6,,,web,ses_6a80fcce4470,0.44
uix_96e5e32e,usr_d848a275,hotel,htl_c9bc505f,view,2025-10-21T11:15:00+05:30,8,12,,,web,ses_281459c1cf2a,0.26
uix_ff74f1f6,usr_d848a275,poi,poi_bd5ad4bb,view,2025-11-18T15:45:00+05:30,60,5,,,web,ses_4ba0bba81a0c,0.4
uix_8d3e06f3,usr_d848a275,poi,poi_aaf09068,click,2026-03-22T10:15:00+05:30,,16,,,web,ses_4fc8d033af6f,0.43
uix_8231f737,usr_d848a275,poi,poi_f9f12b4d,click,2025-11-17T06:00:00+05:30,,3,,,web,ses_83795994ac40,0.56
uix_fe640ce9,usr_d848a275,poi,poi_ee54e1e8,view,2025-08-21T21:00:00+05:30,16,10,,,web,ses_1c4605996f47,
uix_fabf28f9,usr_d848a275,poi,poi_fb2bcabe,view,2025-12-15T01:45:00+05:30,44,15,,,mobile_app,ses_814b308afb03,0.32
uix_18da2ffb,usr_d848a275,poi,poi_789930fb,view,2026-05-13T17:15:00+05:30,23,15,,,web,ses_825ceb0155fc,
uix_63a57291,usr_d848a275,poi,poi_2da4d492,view,2025-10-01T22:45:00+05:30,54,3,,,web,ses_12002e7b49d5,0.36
uix_89385797,usr_d848a275,poi,poi_140f82f9,view,2026-08-14T04:00:00+05:30,6,3,,,partner,ses_2c2da85eefb8,0.21
uix_272addfa,usr_d848a275,poi,poi_92cf9d43,view,2026-03-16T20:45:00+05:30,82,8,,,web,ses_3cecefe8b110,0.27
uix_08841271,usr_d848a275,poi,poi_1b0630d5,like,2026-07-13T19:00:00+05:30,,,,,web,ses_484559ff672b,0.79
uix_4e6f36f6,usr_d848a275,hotel,htl_cebc7d14,share,2026-04-03T11:30:00+05:30,,,,,web,ses_8f1cadefa630,
uix_6edda317,usr_d848a275,poi,poi_7266e8b1,search,2026-07-13T10:30:00+05:30,,,honeymoon package with a private pool,ta,web,ses_ef550a43eed8,
uix_9bc9b9ca,usr_d848a275,package,pkg_e2cdfb87,click,2026-04-29T08:00:00+05:30,,15,,,web,ses_89aad3809934,0.59
uix_59565a46,usr_d848a275,hotel,htl_bfce4849,view,2025-09-26T05:15:00+05:30,51,12,,,web,ses_2d9e703c8992,
uix_752b5f3f,usr_d848a275,poi,poi_90ae8bdc,view,2025-08-09T05:00:00+05:30,89,22,,,web,ses_c6db944d836f,0.36
uix_7f3e02a3,usr_d848a275,poi,poi_b0b60242,view,2026-05-25T08:45:00+05:30,5,10,,,mobile_app,ses_c51fd5dcf715,0.34
uix_eb6f3837,usr_d848a275,poi,poi_b5955e68,like,2025-12-21T02:45:00+05:30,,,,,web,ses_1f0358e785d4,0.74
uix_b66b38e2,usr_d848a275,poi,poi_1d735a17,view,2025-12-23T06:00:00+05:30,17,22,,,web,ses_285786710be4,0.2
uix_29b79b63,usr_d848a275,poi,poi_0c725142,search,2026-05-24T13:45:00+05:30,,,sunset viewpoint that is not crowded,hi,mobile_app,ses_dc702cafc37b,0.18
uix_793f2aa5,usr_d848a275,hotel,htl_718f3718,save,2025-11-09T10:30:00+05:30,,,,,web,ses_51576afc2f83,
uix_ad5c0bf0,usr_d848a275,poi,poi_bd5ad4bb,view,2025-08-03T00:45:00+05:30,8,8,,,mobile_app,ses_aff4acaa74fa,0.27
uix_09f2eee0,usr_d848a275,poi,poi_d668af53,view,2025-09-27T18:45:00+05:30,13,6,,,web,ses_0095944bee0a,0.22
uix_3c9903bc,usr_d848a275,poi,poi_28dc076c,view,2025-07-17T12:45:00+05:30,28,16,,,agent,ses_f94f6c8479d1,0.4
uix_f5e78488,usr_d848a275,poi,poi_ef77702c,view,2026-06-02T23:00:00+05:30,8,9,,,web,ses_5b6484dcda32,0.27
uix_98bf6a29,usr_d848a275,poi,poi_7b6f84f7,share,2025-12-02T08:15:00+05:30,,,,,mobile_app,ses_f2bb4ec8aa2f,
uix_8e610200,usr_d848a275,poi,poi_814c5981,search,2025-07-23T18:45:00+05:30,,,cheap homestay close to the station,hi,mobile_app,ses_01d2b4d42896,0.04
uix_8bd96efc,usr_d848a275,poi,poi_2ddbef11,click,2025-10-26T20:15:00+05:30,,16,,,mobile_app,ses_e07d10a1c03e,
uix_51b2a8d5,usr_d848a275,poi,poi_4354eb74,view,2026-06-18T18:00:00+05:30,47,9,,,mobile_app,ses_38a3c37223ac,0.23
uix_3b79c126,usr_d848a275,poi,poi_fc3e3e6b,like,2026-03-09T13:30:00+05:30,,,,,web,ses_420989d61631,0.88
uix_123ed9f3,usr_d848a275,poi,poi_c3cf2431,search,2026-06-23T12:15:00+05:30,,,street food tour in the evening,hi,call_centre,ses_48cd3435fa76,0.16
uix_79a044b3,usr_d848a275,hotel,htl_4d461be6,like,2026-03-04T08:00:00+05:30,,,,,agent,ses_68dce1830e94,0.76
uix_12a45e24,usr_d848a275,poi,poi_6931cf3c,save,2026-07-29T15:30:00+05:30,,,,,mobile_app,ses_d5bc86956010,0.87
uix_104e7245,usr_d848a275,poi,poi_dd78baa6,view,2026-04-14T14:45:00+05:30,8,18,,,mobile_app,ses_69378390704e,
uix_01fd2e69,usr_d848a275,poi,poi_e0c06ade,click,2026-05-05T11:15:00+05:30,,13,,,partner,ses_4a427219a91c,
uix_2a99ec51,usr_d848a275,poi,poi_aef75f2a,book,2026-04-16T04:15:00+05:30,,,,,web,ses_188f72810b36,0.92
uix_81b63b33,usr_d848a275,poi,poi_d85873d4,view,2026-08-12T16:00:00+05:30,11,5,,,partner,ses_820bfe5664c2,
uix_56f76872,usr_d848a275,poi,poi_882527c5,save,2026-02-18T01:00:00+05:30,,,,,mobile_app,ses_f4c7c5cad98b,
uix_5223e882,usr_d848a275,poi,poi_3ce3c3f2,book,2025-09-27T14:45:00+05:30,,,,,mobile_app,ses_564f2daf6d13,
uix_0234a5ef,usr_95d28a5d,poi,poi_9380220d,click,2025-12-22T09:30:00+05:30,,12,,,web,ses_9fe958c0462e,0.45
uix_b7bf75d0,usr_95d28a5d,poi,poi_0fa49039,view,2026-03-07T15:45:00+05:30,174,24,,,mobile_app,ses_43cbf8b08be0,0.22
uix_7f862e6a,usr_95d28a5d,poi,poi_c07155aa,search,2026-05-02T20:45:00+05:30,,,family hotel with a kids pool,en-IN,mobile_app,ses_d7b0eeac6841,0.18
uix_08994968,usr_95d28a5d,poi,poi_23cb8612,view,2025-11-30T15:30:00+05:30,58,2,,,web,ses_cfb2a4a44b39,0.3
uix_c2081abf,usr_95d28a5d,poi,poi_713fb7e0,share,2026-08-07T04:15:00+05:30,,,,,agent,ses_127e4701e93d,0.8
uix_4f962f25,usr_3093604a,poi,poi_82ff3dc4,like,2026-05-27T14:00:00+05:30,,,,,mobile_app,ses_e776bd22cc3b,0.87
uix_14cb14e6,usr_3093604a,poi,poi_6ba7ee43,click,2025-09-27T09:15:00+05:30,,14,,,mobile_app,ses_21ad58ee892d,0.59
uix_28229ce1,usr_3093604a,poi,poi_0c725142,search,2026-04-22T23:00:00+05:30,,,step free hotel in the old town,ta,mobile_app,ses_cd82360555a1,0.2
uix_2de4ebba,usr_3093604a,hotel,htl_960025d2,click,2026-02-23T19:00:00+05:30,,23,,,web,ses_e49627c81e57,
uix_9f01f3a1,usr_3093604a,poi,poi_3bc08018,click,2026-04-05T16:15:00+05:30,,22,,,web,ses_5fbaa4ba7374,0.46
uix_02b8b845,usr_3093604a,poi,poi_c3285efc,book,2026-04-08T09:30:00+05:30,,,,,web,ses_144b79ccd6dc,0.93
uix_a5c5a79f,usr_3093604a,poi,poi_c814b1d0,view,2025-08-05T04:45:00+05:30,6,15,,,web,ses_054d97027c9f,0.21
uix_ed9dab73,usr_3093604a,poi,poi_c102d66f,view,2025-10-01T01:45:00+05:30,34,16,,,mobile_app,ses_25d50ab4282d,0.37
uix_f67ed7d9,usr_3093604a,poi,poi_7c469878,view,2025-08-09T12:15:00+05:30,103,22,,,web,ses_0443752284d9,0.24
uix_0123829a,usr_3093604a,hotel,htl_14e2ae81,dismiss,2026-07-06T15:45:00+05:30,,,,,mobile_app,ses_47ec9a3681e3,-0.55
uix_2683bf96,usr_d89a1dce,hotel,htl_7a46102c,click,2026-05-14T19:45:00+05:30,,17,,,mobile_app,ses_da63dda5103c,0.6
uix_9479ed63,usr_d89a1dce,poi,poi_a8a1121e,save,2025-08-15T14:30:00+05:30,,,,,web,ses_3ea75da430ca,
uix_d91f667d,usr_d89a1dce,poi,poi_c0128d7d,view,2026-04-17T05:15:00+05:30,51,13,,,mobile_app,ses_9cc42cba6270,0.31
uix_8c18fd1d,usr_d89a1dce,hotel,htl_c0de65d4,dismiss,2025-10-24T22:00:00+05:30,,,,,mobile_app,ses_9782039dff9e,
uix_2672b290,usr_d89a1dce,poi,poi_43837046,click,2025-12-31T23:00:00+05:30,,2,,,web,ses_4480cc4e5c0a,0.47
uix_ecac7e14,usr_d89a1dce,poi,poi_7061ac7c,view,2026-07-08T02:30:00+05:30,10,13,,,web,ses_9f24ba2be9ce,0.33
uix_9771fd34,usr_e59463b1,hotel,htl_02bb587c,book,2025-08-26T00:45:00+05:30,,,,,web,ses_7b81b8628bbd,1.09
uix_f6ff1ce1,usr_e59463b1,poi,poi_68cc2f6d,dismiss,2026-05-28T02:45:00+05:30,,,,,mobile_app,ses_74bf27e35eb7,-0.52
uix_32b7b474,usr_e59463b1,poi,poi_91f66035,view,2025-10-30T23:45:00+05:30,267,3,,,mobile_app,ses_58c73a6f8d09,
uix_3e74d58c,usr_e59463b1,poi,poi_a4f7cc8b,view,2026-04-03T19:15:00+05:30,15,8,,,web,ses_d7f9058d0261,
uix_fba5899e,usr_e59463b1,poi,poi_eb997264,book,2026-06-25T00:30:00+05:30,,,,,web,ses_3bfb0f4eb790,1.01
uix_dcae7f0a,usr_e59463b1,poi,poi_4b6fd669,search,2025-12-19T11:30:00+05:30,,,street food tour in the evening,ta,mobile_app,ses_ac15626ccc50,
uix_dad04b7f,usr_e59463b1,poi,poi_12199456,like,2025-10-22T05:15:00+05:30,,,,,mobile_app,ses_0c36b176ed46,0.75
uix_cc5a6c6c,usr_e59463b1,poi,poi_e5f3caea,dismiss,2026-07-24T03:15:00+05:30,,,,,mobile_app,ses_c97db3dd6be2,
uix_8fc37224,usr_e59463b1,hotel,htl_de3e4a9f,save,2026-02-04T00:00:00+05:30,,,,,mobile_app,ses_836654d195af,0.87
uix_6d092a14,usr_e59463b1,hotel,htl_b1b494c7,view,2025-09-22T23:00:00+05:30,15,7,,,partner,ses_c2bb08d39870,0.29
uix_32549c13,usr_e59463b1,hotel,htl_472830e6,book,2025-10-11T08:15:00+05:30,,,,,mobile_app,ses_0e426d36313e,1
uix_0b719e6e,usr_e59463b1,poi,poi_0b113cd1,dismiss,2025-12-26T05:15:00+05:30,,,,,call_centre,ses_5c662e2c9c34,-0.65
uix_bcf05fbb,usr_e59463b1,poi,poi_23cb8612,share,2026-06-01T22:15:00+05:30,,,,,call_centre,ses_9eeed00124ce,0.61
uix_cc86bbc2,usr_e59463b1,poi,poi_45a913e2,view,2025-08-26T10:15:00+05:30,5,12,,,partner,ses_d2a10db8518a,0.4
uix_7d8800de,usr_e59463b1,poi,poi_d748ceaa,view,2026-06-23T07:15:00+05:30,194,2,,,web,ses_d376dc93b5dc,0.36
uix_76ad261d,usr_ece2ab24,poi,poi_58124e0f,search,2026-08-17T14:00:00+05:30,,,heritage walk with a guide,en-IN,mobile_app,ses_cb4c23d08499,0.15
uix_24a8992d,usr_ece2ab24,poi,poi_84c56970,click,2026-05-26T00:00:00+05:30,,13,,,mobile_app,ses_d54bdeb2c4dc,0.42
uix_b26f08d2,usr_ece2ab24,poi,poi_c102d66f,search,2025-10-18T02:30:00+05:30,,,quiet 4 star near the beach with a pool,hi,mobile_app,ses_ef17d8e52121,
uix_da024aeb,usr_ece2ab24,poi,poi_4ea03993,view,2025-08-08T16:15:00+05:30,11,20,,,mobile_app,ses_d714301029ea,0.33
uix_156c31f5,usr_ece2ab24,poi,poi_6b17511e,click,2025-08-14T02:30:00+05:30,,10,,,mobile_app,ses_2ecc03fa3ffb,0.49
uix_4f6d2b16,usr_ece2ab24,poi,poi_2918d9a5,view,2025-11-06T05:30:00+05:30,18,2,,,mobile_app,ses_673b0e25ab08,0.34
uix_c2979d1e,usr_ece2ab24,poi,poi_140f82f9,view,2026-07-09T15:15:00+05:30,12,11,,,mobile_app,ses_f0e5f3cbef88,0.3
uix_ccc9307b,usr_ece2ab24,poi,poi_e5100a66,view,2026-06-18T10:45:00+05:30,9,21,,,web,ses_3eaf4fe5b2fd,0.32
uix_b47183ca,usr_ece2ab24,poi,poi_5252b3dc,view,2026-06-17T22:15:00+05:30,23,21,,,mobile_app,ses_b4cb2fb8c23a,0.26
uix_8c0fbf29,usr_ece2ab24,poi,poi_1461e306,view,2026-01-22T05:30:00+05:30,25,10,,,mobile_app,ses_ef461cc36eae,0.3
uix_23f424ec,usr_ece2ab24,poi,poi_e7c57ffd,view,2026-06-11T22:30:00+05:30,25,17,,,web,ses_32bc6b3840bf,
uix_2dddb1f9,usr_ece2ab24,poi,poi_3c7df950,view,2025-08-23T19:30:00+05:30,128,12,,,mobile_app,ses_51036e6d66e1,0.37
uix_46ffa5f2,usr_ece2ab24,poi,poi_ba424444,like,2026-08-11T19:30:00+05:30,,,,,mobile_app,ses_212a3e5a2bfc,0.77
uix_0fbfdd81,usr_ece2ab24,hotel,htl_4e72ba4d,view,2026-01-22T21:00:00+05:30,9,24,,,web,ses_cc638dc1f121,0.39
uix_582fbfb6,usr_ece2ab24,poi,poi_3514f780,search,2025-09-07T04:00:00+05:30,,,heritage walk with a guide,en-IN,call_centre,ses_6cfc0cbc3105,
uix_4dd67444,usr_fcd9bdf6,poi,poi_93c2898a,view,2026-02-28T07:00:00+05:30,26,10,,,mobile_app,ses_11043119043d,0.36
uix_c44fa512,usr_fcd9bdf6,poi,poi_f9130509,like,2026-03-13T10:00:00+05:30,,,,,web,ses_0a658eb8546b,0.89
uix_14e5f81f,usr_fcd9bdf6,poi,poi_c8753eab,view,2026-03-19T06:30:00+05:30,11,23,,,call_centre,ses_097238655490,0.35
uix_b18a498b,usr_fcd9bdf6,hotel,htl_faf784c8,view,2026-01-18T20:15:00+05:30,11,18,,,mobile_app,ses_a999c6820e56,0.37
uix_3dadf0b9,usr_fcd9bdf6,poi,poi_ac776f7b,view,2025-09-07T13:45:00+05:30,91,13,,,agent,ses_ed7c18913ea9,0.28
uix_b0e465cb,usr_fcd9bdf6,poi,poi_e607799f,view,2025-10-21T23:00:00+05:30,198,15,,,mobile_app,ses_f582a4af6000,0.39
uix_6a8af95a,usr_fcd9bdf6,poi,poi_892c58e8,view,2025-12-20T02:45:00+05:30,7,3,,,mobile_app,ses_4265dcd7a210,0.27
uix_b8f60c78,usr_fcd9bdf6,poi,poi_dde08770,dismiss,2025-10-14T05:45:00+05:30,,,,,web,ses_9cfc0fb0f554,-0.51
uix_b89e8888,usr_fcd9bdf6,poi,poi_47a367e4,click,2025-11-08T04:00:00+05:30,,18,,,web,ses_3175e1da736b,
uix_e484c4e9,usr_fcd9bdf6,hotel,htl_faf784c8,click,2025-12-25T04:45:00+05:30,,6,,,web,ses_6f6c9524cff7,0.51
uix_c5dad2af,usr_fcd9bdf6,poi,poi_b110a36b,book,2026-07-29T12:45:00+05:30,,,,,web,ses_5b00e3c0a555,0.98
uix_4634e158,usr_fcd9bdf6,poi,poi_9a25581d,view,2026-03-30T12:00:00+05:30,12,23,,,mobile_app,ses_f8c818900461,0.37
uix_81ad840e,usr_fcd9bdf6,package,pkg_3b037157,click,2026-06-28T08:00:00+05:30,,24,,,mobile_app,ses_b6edea22e094,0.5
uix_336c3a48,usr_fcd9bdf6,poi,poi_7b31701e,like,2026-03-17T03:30:00+05:30,,,,,web,ses_f491c77a8201,0.85
uix_5d11655f,usr_fcd9bdf6,poi,poi_19b1930f,view,2025-08-06T09:45:00+05:30,45,10,,,mobile_app,ses_9046614fe373,0.24
uix_6571bbf1,usr_fcd9bdf6,poi,poi_facb346b,dismiss,2026-07-09T17:45:00+05:30,,,,,agent,ses_dbdf3e5b2538,-0.59
uix_de64e7a3,usr_fcd9bdf6,poi,poi_23cb8612,view,2025-11-15T10:45:00+05:30,5,3,,,mobile_app,ses_237c1b3b6050,0.33
uix_fb7c0d6f,usr_fcd9bdf6,package,pkg_4ad80067,save,2026-04-17T18:15:00+05:30,,,,,mobile_app,ses_c94d754e698c,0.78
uix_d945c3d1,usr_fcd9bdf6,hotel,htl_48e9885c,view,2025-12-15T05:00:00+05:30,25,2,,,mobile_app,ses_999c428a620d,
uix_a7fe0bb6,usr_fcd9bdf6,poi,poi_adef3914,search,2025-08-13T15:30:00+05:30,,,family hotel with a kids pool,en-IN,mobile_app,ses_6d9c679013e1,
uix_63113a37,usr_fcd9bdf6,hotel,htl_6f9c55b9,click,2026-02-18T03:45:00+05:30,,6,,,web,ses_a4e3121aed84,
uix_d5253ab0,usr_fcd9bdf6,poi,poi_691b9d78,book,2026-03-15T13:15:00+05:30,,,,,web,ses_c27d3eaa3429,0.91
